"Activity" "Subject" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyAccMag-meanFreq()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()" "fBodyBodyGyroJerkMag-meanFreq()"
"WALKING_DOWNSTAIRS" 12 -0.66459948788172 -0.715896647204301 -0.688749455069892 -0.710251664784946 0.412521152249462 -0.00817620329569893 -0.10951505243172 -0.107254486672581 -0.102634655530645 -0.0946331631097312 -0.405724418507527 -0.950922929892473 -0.927697366935484 -0.600724522782473 -0.854275950215054 -0.754341259247312 -0.183496203548387 -0.189408956505376 -0.677425008402742 -0.758238879408602 -0.67299670577957 -0.778921238172043 -0.742322619193548 -0.741418193166667 -0.918316384677419 -0.911410040698925 -0.947810065591398 -0.946112036182796 -0.864059438010753 -0.856837223709677 -0.84289944483871 -0.853520622795699 -0.952271360591398 -0.962283201505376 -0.296340429817419 -0.518671625137634 -0.915846327419355 -0.945168252741935 -0.857030390752688 -0.872093097311828 0.128696526917204 0.749117763666667 -0.0295853747510753 0.761895427903226 -0.0154361025165054 0.0786678605913979 0.0924517595346237 -0.96330852155914 -0.959772033870968 -0.759418019741935 -0.831651608172043 0.563990073149462 -0.101543850225806 -0.0987152900860215 -0.0733259877532258 0.736781599784946 0.756075216182796 -0.680678429311828 -0.0103912713752688 0.0399120938150538 0.075133547405914 -0.833853812204301 -0.75666363605 0.16467549808172 -0.0563117801069892 0.106072643146237 0.0561581987091398 -0.0274368620209677 -0.0923805831045699 0.112214702461075 -0.773630769155914 -0.509110911327957 -0.79019687844086 0.168053556500323 -0.156766718235054 -0.0823431867844086 -0.788026118930108 -0.0317761415150538 -0.813422002795699
"WALKING_DOWNSTAIRS" 14 -0.245124405807746 -0.317377464295082 -0.264401003037787 -0.330363940073771 0.091466354170082 -0.206261690051639 -0.260353448080328 -0.35002956284918 -0.266167266894672 -0.129924380611066 -0.464106803974672 -0.909985311680328 -0.834265979545082 -0.286468867643975 -0.801557339467213 -0.543202384834016 0.115738857840164 0.120250439065574 -0.475602672016393 -0.502642372690574 -0.556172286909426 -0.563650810446721 -0.644322493890164 -0.564683043111066 -0.89015080307377 -0.85806021545082 -0.919186575819672 -0.917464925778689 -0.815248186229508 -0.835637557090164 -0.873190598073771 -0.79947607647541 -0.952020249795082 -0.968685137131148 -0.195652581440574 -0.422831818315984 -0.603015957317213 -0.833480736905738 -0.841555388311066 -0.748811391629918 0.0417167162909836 0.695710723688525 -0.165548427598361 0.700086609328688 -0.157400017789754 -0.278640307168033 -0.255499121995902 -0.933986522704918 -0.934878446827869 -0.628786077264508 -0.650470561197541 0.518082700613115 0.178183239729508 0.195959467377049 -0.227203451386066 0.572500640089344 0.54213571527459 -0.471183292893852 -0.299809888704508 0.0502149965018443 -0.0654208928410656 -0.595779744959016 -0.468797355345492 0.476587199642213 0.187334605456148 0.134263630025 0.19737614928582 -0.194404975819262 -0.126388976987705 0.022719627584918 -0.655868025352049 -0.159348652661475 -0.24623334624168 0.108475375068033 -0.0497689285540984 -0.335316175720902 -0.657637079065574 0.0525117136778689 -0.326482065911311
"WALKING_DOWNSTAIRS" 15 -0.617721779796037 -0.675336960047866 -0.643730062546341 -0.667581539893293 0.194026595288415 -0.142939085464329 -0.143256673841646 -0.222137469043902 -0.0579760577340244 -0.246087217152439 -0.573742892820122 -0.920533232317073 -0.924996645457317 -0.552149096831707 -0.763992265513598 -0.806502660213415 -0.216740580621951 -0.190385219164634 -0.609408057377744 -0.805543465588415 -0.637655155092835 -0.830128933871951 -0.684701395428354 -0.678426859862195 -0.907330084379268 -0.883593629289634 -0.948309501036585 -0.94628845472561 -0.819651665347561 -0.873880829070122 -0.878384377195122 -0.759616891782622 -0.956604334634146 -0.968329537652439 -0.317269724941159 -0.522679370838415 -0.941641709695122 -0.948721166966463 -0.859484869298781 -0.803607248146341 0.00308340336929878 0.688872511512195 0.102660491875 0.703939770262195 0.113803674106707 0.026617619788528 0.0372897701757012 -0.968733398628049 -0.956369493993902 -0.725170312728049 -0.868869463810976 0.626190696472256 -0.0965874634207317 -0.197009353780488 -0.0808832024880183 0.693325130112195 0.804085777490854 -0.659094619222561 -0.0318483581874695 0.0194186606143293 0.0247102706230945 -0.74172913932439 -0.675273852841463 0.106594459965244 0.133077939807622 -0.0612293723181402 -0.056824936110061 0.028378995241189 0.141763864928659 0.0512965886658537 -0.700177816570122 -0.561106225698171 -0.714145976865854 0.166223642278963 -0.244285847942378 -0.060524389273753 -0.697210775457317 -0.0832200822006098 -0.729006572161585
"WALKING_DOWNSTAIRS" 16 -0.718168775628415 -0.78482286579235 -0.762891832765027 -0.777398198745355 0.218494063039891 -0.0207166860469945 -0.137899091231284 -0.158018408842896 -0.0538946293731967 -0.134944550392077 -0.436007792484153 -0.95392623489071 -0.910004371328415 -0.634882257661202 -0.853473521973224 -0.752190374636612 -0.331137987647541 -0.329485092543716 -0.748627001551913 -0.752302172079235 -0.73477673661306 -0.768574320704918 -0.756021671255464 -0.783196848502732 -0.951936753579235 -0.937481623770492 -0.970958372814208 -0.969719254726776 -0.898517265464481 -0.921020895819672 -0.919016392540984 -0.850982444445082 -0.981910004508197 -0.98836356284153 -0.189262131979235 -0.452495443992623 -0.85447856852459 -0.944414528579235 -0.926768323606557 -0.90739295773224 0.00311263326530055 0.700906130308743 -0.0605235993797814 0.716754049355191 -0.0438643495928962 0.0290710029535519 0.0402075536234973 -0.971156432131148 -0.964727519945355 -0.827706317349727 -0.833039542180328 0.727290240379235 -0.240329217193989 -0.166374974535519 -0.0955874435634426 0.793679045765027 0.710672131284153 -0.723999115683607 -0.00946560446117486 0.0707079583468306 0.103678151560874 -0.819287296147541 -0.743183324456557 0.0271350348060109 0.0437716075423497 0.163097722654098 0.0621595901013661 -0.0891837268759563 -0.0115202384074863 0.105128564548005 -0.802467384726776 -0.562802078080328 -0.816381623879781 0.0690456409518798 2.53777289617497e-05 -0.0813214927406557 -0.804162841885246 -0.20972221606429 -0.829339512322404
"WALKING_DOWNSTAIRS" 17 -0.979459900833333 -0.980494326458333 -0.978526037291667 -0.9805279 -0.346013167729167 0.135225557910208 -0.0923221393895833 -0.0919220529166667 0.0666974241166667 -0.163587287116667 -0.498351456041667 -0.999775175208333 -0.989564611666667 -0.985235164791667 -0.9998499425 -0.98441257125 -0.941886427291667 -0.865471749166667 -0.9868704575 -0.989427028125 -0.994178642291667 -0.990220251666667 -0.9956124325 -0.990384242083333 -0.999902620625 -0.999845227708333 -0.999921710833333 -0.999918210625 -0.999929071666667 -0.999836440208333 -0.9998254475 -0.999851945 -0.999822779166667 -0.999863557083333 0.015884353125 -0.4892755983125 -0.99969357875 -0.999525651875 -0.99971065625 -0.9997695975 0.316071518208333 0.901097859791667 -0.17504772675 0.916679980833333 -0.156160715427083 -0.289697730625 -0.284880580416667 -0.986674910208333 -0.970555891666667 -0.990732161458333 -0.990312445208333 0.989924537708333 -0.805222432291667 -0.774180566666667 0.2393365255625 0.989127349791667 0.987830496875 -0.992688455625 0.392830976104167 -0.128576875347479 0.22241183625 -0.998387375416667 -0.976024024583333 -0.616526884166667 0.0804302677291667 -0.0542828295104167 -0.09156547313125 0.1847863516875 0.120092164497917 0.0456939798695833 -0.986295411458333 -0.746172561875 -0.98679156 0.0590779041166667 -0.287332119791667 0.2859585076875 -0.987270198541667 -0.435747275916667 -0.988457321666667
"WALKING_UPSTAIRS" 4 -0.574385249590244 -0.639915777398374 -0.600106471178049 -0.626408595235772 0.546334642195122 -0.0299938235336585 -0.0761993841779675 -0.403312438185366 0.0995517018569106 -0.268942332969919 -0.563649662644715 -0.895944555203252 -0.910873276585366 -0.471674461713008 -0.772036040406504 -0.793359294227642 0.0477320179674797 0.086698108201626 -0.470861077819187 -0.793248930406504 -0.540002452644715 -0.820074246747967 -0.597146495026829 -0.566288679365854 -0.882969780081301 -0.866823181788618 -0.924393000406504 -0.922680177398374 -0.827766666504065 -0.758438569227642 -0.809799969837398 -0.771515245495935 -0.911105673658537 -0.922756473577236 -0.320260948197561 -0.498794633758537 -0.950415083333333 -0.97082645504065 -0.754228291821138 -0.766752842764228 0.0174483277930894 0.667377493902439 0.176064219895122 0.680310925528455 0.182541040279837 0.10649309803252 0.117030634772358 -0.954845868211382 -0.940959838617886 -0.671435073035772 -0.872596147398374 0.504214678385366 0.218439810569106 -0.0225059017073171 -0.175586779258211 0.544876212770732 0.807195238455285 -0.562613644320325 0.118966164186992 0.115794253083496 0.128759054562602 -0.74498584203252 -0.58958690127561 0.352729922837398 -0.0509205836416809 -0.101939742480813 0.356471535410569 -0.0831453884845528 0.203293251369919 0.0980340793390244 -0.628624219544715 -0.466893805447154 -0.738448238780488 0.327851659560976 -0.238292485559065 0.050681401100813 -0.6310360284 0.0447459329837398 -0.723612733414634
"WALKING_UPSTAIRS" 6 -0.175624994910562 -0.201180788774157 -0.136997621902247 -0.207800561197753 0.315913273122472 0.285840621170787 0.1225045045 0.0845962063707865 0.265781058932584 -0.572097087011236 -0.842876364494382 -0.865108454494382 -0.870539768314607 0.00196399847191011 -0.525202702622472 -0.408942507239326 0.470750138089888 0.440080462247191 -0.0871500384348315 -0.352981568269663 -0.207095971672 -0.373168874641573 -0.36504175747191 -0.122339677067416 -0.813247861460674 -0.727582805089888 -0.863759120337079 -0.856956102022472 -0.562339213458427 -0.676927762404494 -0.607664755932584 -0.518931162108989 -0.578813630876404 -0.642651566595506 -0.465781523820225 -0.752806939258427 -0.654115736168539 -0.797785642303371 -0.490485665651685 -0.290407381438652 0.0801557209164045 0.736951892247191 -0.103190808202247 0.749439150337079 -0.090129248988764 0.00420883806292135 0.0184833048368539 -0.965208976741573 -0.946484614719101 -0.409870558865169 -0.484684411164045 0.104150751024719 0.511540429662921 0.421727685393258 -0.312239964988764 0.181770998268539 0.335862879368539 -0.134531337342697 -0.0773990520947191 0.276523797955056 0.10307015123382 -0.43108194858427 -0.332366880842697 0.685901341910112 0.208271317180337 -0.292527698921348 -0.00368411749213483 -0.0358511234641573 -0.254119599046404 0.292366840233708 -0.374456518842697 0.117118887550562 -0.321072613302247 0.121444883757865 -0.332076545969663 -0.0236774042011236 -0.393585505411236 0.112814160673034 -0.413148893635955
"WALKING_UPSTAIRS" 7 -0.581899897967532 -0.598670795839286 -0.572643633239708 -0.625993897937987 0.376802062107143 0.0476017462270455 -0.134491772785779 -0.103884514547565 -0.0863412384825 -0.123690957636364 -0.44333407818539 -0.923982034805195 -0.878530703655195 -0.502640904831818 -0.823809328441558 -0.663025739942532 -0.118226642678571 -0.138022655016883 -0.641687333850227 -0.642515716574286 -0.626785744584416 -0.668174023665909 -0.683207334184416 -0.705968894684416 -0.93598789012987 -0.899110596519481 -0.944497122337662 -0.941750781915584 -0.834330262409091 -0.88273337762987 -0.845007405633117 -0.821540775571429 -0.94563899737013 -0.937439633019481 -0.166497295407468 -0.415472584264545 -0.760500641005844 -0.885563640032468 -0.857602134628247 -0.835601042262987 0.282343572058539 0.681289120844156 -0.0420221452496753 0.692334368993507 -0.027371828084026 0.0182738758205844 0.0342160711928604 -0.956538178587662 -0.955312554090909 -0.754449362146104 -0.736168883948052 0.580955098916883 -0.051165107775974 0.0234094258668831 -0.186420501238442 0.698593753917532 0.643757274123052 -0.617410130164967 -0.088520552831039 0.0975911373275974 0.0638537164795454 -0.762590550324675 -0.697604002344156 0.253138643607143 -0.0384360942844156 -0.0109860908261364 0.177897102237175 -0.13985385556263 -0.149512568734091 0.0966159469435714 -0.697234094308442 -0.444742093957273 -0.686019707175325 0.178623473629123 -0.172736836012987 -0.152839693793636 -0.709269416633117 -0.0311925065746753 -0.737921943538961
"WALKING_UPSTAIRS" 8 -0.476214943826192 -0.581422885341281 -0.535807834679359 -0.553315084236299 -0.0274025698758007 -0.0170081385825623 -0.117102793715658 -0.153879695796192 -0.0430258806635231 -0.173096283422883 -0.5015749453879 -0.896443894626335 -0.879576573185053 -0.445882483742776 -0.816619159537367 -0.649426473397153 -0.165999091886121 -0.138974765928826 -0.495906215569395 -0.644285802406762 -0.598546245236655 -0.67230587219573 -0.679664998833879 -0.50869771197547 -0.893037299608541 -0.859807340241993 -0.929275544199288 -0.926866460640569 -0.798070243563701 -0.777751742786477 -0.72443619544911 -0.816951306085409 -0.941281904199288 -0.957452102775801 -0.231460569192171 -0.470124576131673 -0.79925639202847 -0.880814591067616 -0.727436669024911 -0.648293059945374 0.0724944851658363 0.647498175409253 0.0303211113118861 0.659439313024911 0.0413786078203559 0.0658534688708185 0.0836542406807936 -0.954256666035587 -0.94844645047331 -0.641426563060498 -0.744977321202847 0.563226764165836 -0.114372865142349 -0.100181824153025 -0.0656328515170819 0.606429757427758 0.663223016852669 -0.527117450370071 -0.00866181354519573 0.0407407908633096 0.0780047056802847 -0.708857856779359 -0.655269928572954 0.140690347618149 -0.0384016153836299 0.00737841273177936 -0.0386130727882562 0.00125509687896797 0.0618833622615658 0.0741351056157651 -0.663011050071174 -0.427658647635623 -0.588325000716619 0.165189825315516 -0.179744894541993 -0.0682327347338078 -0.670122576939502 -0.0977776462313167 -0.618320981649466
"WALKING_UPSTAIRS" 9 -0.550201866572569 -0.663198385034722 -0.626993022752778 -0.642010448756944 0.396390028728472 -0.134985639463542 -0.205909254584222 -0.240880440259861 -0.196153280691528 -0.179201883775347 -0.514050278500312 -0.9102525875 -0.904607356597222 -0.530618440865625 -0.800466160739583 -0.7119500630625 -0.0765304553645833 -0.144561949362153 -0.699766614569444 -0.702931927996528 -0.572819893733993 -0.724116025934028 -0.625732467048611 -0.707393380716319 -0.933552308402778 -0.908391296388889 -0.948496629513889 -0.946908664652778 -0.801230150625 -0.8997782528125 -0.880976866006944 -0.796876171435764 -0.942831846666667 -0.960336865243056 -0.229582154105903 -0.440169397652083 -0.806104437297569 -0.924227338159722 -0.924568110208333 -0.894243379201389 0.0212079795342014 0.670845545555556 -0.0467446999509028 0.684042398576389 -0.0346887721770833 0.0866340220590625 0.104353653032743 -0.958784666180556 -0.949938115208333 -0.797571420659722 -0.778751127890278 0.596661368315972 -0.0521027649513889 0.0133731106493056 -0.254433455618056 0.760029488284722 0.708826648993056 -0.621301533845833 -0.217768535575903 0.019985531203125 0.0455455886223611 -0.762463475302083 -0.693648734072917 0.279318626920208 0.0481049191569444 -0.0111291581503472 0.167044974764792 -0.183174726677639 0.123153567218229 0.0552416674358333 -0.679911399142361 -0.437097859848264 -0.685890818576389 0.174791080988889 -0.0398903215708333 -0.263385271014931 -0.677833379439583 0.00989288538715278 -0.715870831180556
"WALKING_UPSTAIRS" 10 -0.948394682666667 -0.946460267166667 -0.943136149833333 -0.949463730666667 -0.113619232915167 0.0883722178383333 0.0389539027333333 0.0734377932783333 0.0366931660383333 -0.130909096471667 -0.435701263828333 -0.998533542833333 -0.9872551245 -0.964139016333333 -0.998600792333333 -0.978572183166667 -0.844746998966667 -0.7584358266 -0.9634427765 -0.9826301395 -0.979612429166667 -0.985007114333333 -0.9847053755 -0.969391479333333 -0.999196328833333 -0.998916403666667 -0.999154145 -0.999161041833333 -0.999070854 -0.9988568255 -0.998223270666667 -0.998621179333333 -0.999410030833333 -0.999636055 -0.31783374757 -0.652726043733333 -0.999014385333333 -0.999121236833333 -0.997395101666667 -0.9968670235 0.057491480795 0.582637512166667 0.2814715215 0.601341456333333 0.28907395 0.147193157716667 0.1506301434 -0.9719009915 -0.961517524833333 -0.966949403333333 -0.982748484 0.971826033333333 -0.65126928305 -0.720690790616667 0.149820744113333 0.964994614166667 0.982415021166667 -0.978821068833333 0.143625835816667 -0.05819811426 0.14602066249 -0.994333910666667 -0.956524933833333 -0.539138533666667 0.101013702583333 0.0545057055688333 -0.181524693953333 0.191813066998333 0.106633512216667 0.0746094480166667 -0.973191453 -0.718526441666667 -0.980543244 0.0188008422033333 0.00167811994333334 0.0546602534833333 -0.977975256666667 -0.340336408575 -0.9860395795
"WALKING_UPSTAIRS" 11 -0.628367851066456 -0.696771378957911 -0.665705948169937 -0.683270890537658 0.265467050037975 -0.144534041818987 -0.111874925112848 -0.181778028186076 -0.0810951668035443 -0.284863235556962 -0.616512340048418 -0.936343012721519 -0.930313473227848 -0.580494193401013 -0.821905834272152 -0.825481334462025 -0.189810014778481 -0.163613190164557 -0.632374688606013 -0.825559590221519 -0.672195644346519 -0.845305084841772 -0.717839858632911 -0.679939559661392 -0.940363296329114 -0.930350147310127 -0.954855913829114 -0.952942298734177 -0.871767301139241 -0.906998777151899 -0.884746418702532 -0.818923799781646 -0.976692279683544 -0.982681664905063 -0.288926621532278 -0.380367647836392 -0.957927689335443 -0.972062371139241 -0.87335875443038 -0.828192575316456 -0.0545862478780538 0.730526184936709 0.0527387028613924 0.746479457041139 0.0656269409810127 0.131722324177215 0.140209861246835 -0.975394457689873 -0.957138770727848 -0.7680052105 -0.879054157278481 0.654317212740506 -0.0326745162056962 -0.177852499218354 -0.135773583611076 0.678480001797468 0.819496687594937 -0.681406414705696 -0.0660010764011709 0.0286827281885791 0.146196585451456 -0.788063079810127 -0.693063097392405 0.115147900512025 -0.0111368582653481 0.103947376274747 -0.0574716329043671 0.0101884866407278 0.139420049615506 0.0699765174169937 -0.747934291772152 -0.545268219439873 -0.704057084588608 0.141229302312975 -0.0648556456456962 -0.138362510936709 -0.758228361287975 -0.0776944347590506 -0.709591716664557
"WALKING_UPSTAIRS" 14 -0.945647504556962 -0.94746971556962 -0.943101794810127 -0.948328968860759 -0.055335627721519 -0.156126299521519 -0.182619256862025 -0.331243230308861 -0.0480449907531646 -0.194362318229494 -0.52347181513924 -0.999234619367089 -0.981473647594937 -0.964911340126582 -0.997684045443038 -0.972290541139241 -0.833967920379747 -0.75399728735443 -0.978897426202532 -0.97720619556962 -0.986653889746835 -0.981016902531646 -0.989303250379747 -0.982891733291139 -0.999721600126582 -0.99959420721519 -0.999744282025317 -0.999741742658228 -0.999690425949367 -0.999553489240506 -0.999487003544304 -0.997636300126582 -0.998852331012658 -0.999137333291139 -0.060338910021519 -0.425446738746835 -0.998692384556962 -0.998889348607595 -0.999569278607595 -0.999381404810127 0.0647047313341772 0.599098975405063 0.0546109842746835 0.615711713037975 0.0683353024088608 0.119949030227848 0.130135867455696 -0.963666510379747 -0.965538336582279 -0.986878133544304 -0.982274540759494 0.98227817443038 -0.687370849113924 -0.643638518734177 0.0145768161860759 0.980690751265823 0.977678249493671 -0.98271951835443 0.187233792340506 -0.19200859563038 0.109518836918228 -0.994431496582278 -0.952534468607595 -0.411486708493671 0.178205176262025 0.0133364989392405 0.0416111809329114 0.077060838021519 0.134658418763544 -0.0231052957936709 -0.974471353417722 -0.72871613278481 -0.967001188607595 0.0757202920113924 -0.180095665037975 0.108218976506329 -0.974641996075949 -0.342295749111392 -0.974113548734177
